Probe_Set_ID	Gene_Symbol	Gene_name_1	Gene_name_2	Description	S_cerev_homol	log2_ratio_cdk8mut	log2_ratio_Æmed12	log2_ratio_Æmed15	log2_ratio_med17Æ50	log2_ratio_Æmed18	log2_ratio_Æmed20
1776779_at	SPAC19A8.10	SPAC19A8.10		zinc finger protein	NONE	0.333333333	-0.066666667	0.755555556	0.275	0.322222222	0
1777578_at	SPAC19A8.11c	SPAC19A8.11c		sequence orphan	NONE	0	0	0	0.1	0.066666667	-0.077777778
1775804_at	SPAC19A8.12	dcp2		mRNA decapping complex subunit Dcp2	YNL118C	-0.877777778	-0.111111111	-0.2	0	0.355555556	0.166666667
1770789_at	SPAC19A8.13	SPAC19A8.13		U1 snRNP-associated protein	YIL061C	-0.122222222	0	0	0.075	0.144444444	0
1769656_at	SPAC19A8.14	SPAC19A8.14		aminoacyl-tRNA hydrolase	YBL057C	0	-0.066666667	0	0.35	0.577777778	0.266666667
1778917_at	SPAC19A8.15	trp2		tryptophan synthase	YGL026C	0.033333333	0	0	0	0	0
1776966_at	SPAC19B12.01	SPAC19B12.01	SPAC4F10.21	TPR repeat protein	YNL313C	-0.077777778	0	-0.1	1.425	-0.077777778	-0.044444444
1777644_at	SPAC19B12.02c	SPAC19B12.02c		GPI anchored protein	YLR343W|YMR215W|YMR307W|YOL030W|YOL132W	0	0	0	0.5	0	-0.022222222
1777507_at	SPAC19B12.03	bgs3		"1,3-beta-glucan synthase subunit Bgs3"	YGR032W|YLR342W|YMR306W	-0.044444444	0	0.122222222	-0.075	0	0
1771866_x_at	SPAC19B12.04	rps3001	rps30-1	40S ribosomal protein S30	YLR287C-A|YOR182C	0	0	0	0	0.088888889	0.022222222
1777038_at	SPAC19B12.04	rps3001	rps30-1	40S ribosomal protein S30	YLR287C-A|YOR182C	0	0	0	0	0.155555556	0
1769493_at	SPAC19B12.05c	fcp1		CTD phosphatase Fcp1	YMR277W	-0.077777778	-0.777777778	0	0.225	0.144444444	0
1771080_at	SPAC19B12.06c	SPAC19B12.06c		rhomboid family protease	YPL246C	0.044444444	0.088888889	-0.133333333	-0.25	0	0
1772768_at	SPAC19B12.07c	SPAC19B12.07c		zinc finger protein	NONE	0	0	0.3	0.75	0.422222222	0
1772216_at	SPAC19B12.08	SPAC19B12.08		peptidase family C54	YNL223W	-0.177777778	0	1.333333333	-0.25	0.033333333	0
1776212_at	SPAC19B12.09	srp14		signal recognition particle subunit Srp14	YDL092W	0.066666667	-0.066666667	-0.055555556	0	0	-0.066666667
1770090_at	SPAC19B12.10	SPAC19B12.10		human amsh protein homolog	NONE	0	0	0.388888889	-0.825	0	-0.033333333
1776945_at	SPAC19B12.11c	SPAC19B12.11c		zinc finger protein	YLR074C	-0.266666667	-0.055555556	-0.144444444	0.475	0	-0.066666667
1778820_s_at	SPAC19B12.12c	yip11	"yip1,yip1-a"	SMN family	NONE	-0.155555556	0	-0.277777778	-0.1	-0.288888889	-0.166666667
1776289_s_at	SPAC19B12.13	cox1102	"cox11-b,cox11,SPAPB8E5.01"	cytochrome c oxidase assembly protein Cox11	YPL132W	0.033333333	0	0.166666667	0	0.022222222	0
1776960_at	SPAC19D5.01	pyp2		tyrosine phosphatase Pyp2	YER075C|YOR208W	0.288888889	0.044444444	0.911111111	-2.275	-0.066666667	-0.233333333
1779949_at	SPAC19D5.02c	SPAC19D5.02c		peroxisomal membrane protein Pex22	YAL055W	0	-0.2	0.044444444	0.55	0.388888889	0.1
1775088_at	SPAC19D5.03	cid1		poly(A) polymerase Cid1	NONE	0.288888889	0.277777778	0.044444444	0	-0.288888889	-0.088888889
1773239_at	SPAC19D5.04	ptr1		HECT domain	YDR457W	0	0	0.155555556	0	0	0
1775572_at	SPAC19D5.05c	SPAC19D5.05c		U3 snoRNP-associated protein	YHR148W	-0.144444444	-0.688888889	-0.744444444	0.625	0	0
1771969_at	SPAC19D5.06c	din1		Dhp1p-interacting protein Din1	YGL246C	0	-0.177777778	-0.066666667	0.275	0.033333333	-0.033333333
1774350_at	SPAC19D5.07	SPAC19D5.07		4-aminobutyrate aminotransferase (GABA transaminase)	YGR019W	-0.644444444	-0.577777778	-0.244444444	-0.625	-0.766666667	-0.455555556
1772353_at	SPAC19E9.01c	nup40		nucleoporin	YDL088C|YMR153W	-0.622222222	0	-0.055555556	0	0.044444444	0.122222222
1769425_at	SPAC19E9.02	fin1		serine/threonine protein kinase Fin1	YAR018C	-0.222222222	-0.7	0	0.175	0.033333333	-0.066666667
1779581_at	SPAC19E9.03	pas1	SPAC57A10.01	cyclin	YHR071W	0.2	0	0.1	-0.575	0	0
1776078_at	SPAC19G12.01c	cut20	"lid1,apc4,SPAPJ698.04c"	anaphase-promoting complex subunit Apc4	YDR118W	0	0	0	-0.075	0	-0.244444444
1779523_at	SPAC19G12.02c	pms1		MutL family	YNL082W	0	-0.222222222	0.811111111	0.475	0.633333333	0.055555556
1779777_at	SPAC19G12.03	cda1		chitin deacetylase Cda1	YLR307W|YLR308W	0	-0.077777778	0.322222222	0	0.044444444	0
1769410_at	SPAC19G12.04	SPAC19G12.04		ureidoglycolate hydrolase	YIR032C	0	-0.066666667	0	-0.55	-0.833333333	-0.633333333
1779102_at	SPAC19G12.05	SPAC19G12.05		mitochondrial citrate transporter	YBR291C	0	0	-0.711111111	0.05	-0.422222222	0
1775840_at	SPAC19G12.06c	hta2		histone H2A	YBL003C|YDR225W	0	0	0	0	0.033333333	0
1773390_at	SPAC19G12.07c	rsd1		RNA-binding protein Rsd1	NONE	0	-0.144444444	0.466666667	0.875	0.677777778	0.1
1779374_at	SPAC19G12.08	SPAC19G12.08		fatty acid hydroxylase	YMR272C	0.166666667	0.422222222	0.277777778	-0.425	-0.077777778	0
1772425_at	SPAC19G12.09	SPAC19G12.09		NADPH-dependent alpha-keto amide reductase	YDL124W	0.066666667	0	1.466666667	0.325	1.033333333	0.888888889
1772513_at	SPAC19G12.10c	cpy1	pcy1	serine carboxypeptidase	YBR139W|YMR297W	0	0	0.244444444	0	0.155555556	0.033333333
1774414_at	SPAC19G12.11	SPAC19G12.11		ubiquinone biosynthesis protein Coq9	YLR201C	0	-0.044444444	0.222222222	0.075	0	0
1779634_at	SPAC19G12.12	dlp1		decaprenyl diphosphate synthase subunit 2 Dlp1	YBR003W	0	-0.066666667	-0.044444444	0	0	0
1770330_at	SPAC19G12.13c	SPAC19G12.13c		sequence orphan	NONE	0	0	0	0.475	0.188888889	0
1774205_at	SPAC19G12.14	its3		1-phosphatidylinositol-4-phosphate 5-kinase Its3	YDR208W	0	-0.066666667	0	0.5	0.188888889	0
1777279_at	SPAC19G12.15c	tpp1		trehalose-6-phosphate phosphatase Tpp1	YDR074W	0.022222222	0	0.2	0	0.411111111	0.244444444
1776722_at	SPAC19G12.16c	adg2	SPAC23A1.01c	glycoprotein	NONE	-0.755555556	0	-1.755555556	-1.45	-1.311111111	-0.711111111
1772280_at	SPAC1A6.01c	SPAC1A6.01c	SPAC23C4.20c	zf-C2HC5 type zinc finger protein	YKR023W	0	0	0.411111111	0.25	0.344444444	0
1774530_at	SPAC1A6.02	SPAC1A6.02	SPAC23C4.21	WD repeat protein	YPR169W	0	0	-0.322222222	-0.35	-0.377777778	-0.177777778
1773152_at	SPAC1A6.03c	SPAC1A6.03c		phospholipase	YMR006C|YMR008C|YOL011W	0	0	0	-0.1	0	0
1777108_at	SPAC1A6.04c	plb1		phospholipase B homolog Plb1	YMR006C|YMR008C|YOL011W	0	0	-0.3	-0.225	0.044444444	0
1776700_at	SPAC1A6.05c	SPAC1A6.05c		triacylglycerol lipase	YKR089C|YOR081C	0	0	-0.1	0	0	-0.033333333
1770617_at	SPAC1A6.06c	meu31		meiotic expression upregulated protein Meu31	NONE	0	0	0	0	0.055555556	0
1778410_at	SPAC1A6.07	SPAC1A6.07		proline-rich protein	NONE	-0.088888889	-0.244444444	-0.077777778	-0.1	0.077777778	0
1775803_at	SPAC1A6.08c	SPAC1A6.08c		sequence orphan	NONE	0.388888889	0	0	-0.975	-0.955555556	-0.888888889
1776591_at	SPAC1A6.09c	SPAC1A6.09c		sphingosine N-acyltransferase	YHL003C|YKL008C	0	0	-0.133333333	0.325	0.022222222	0
1779504_at	SPAC1A6.10	SPAC1A6.10	SPAC30D11.15c	Moeb/ThiF domain	YHR003C|YKL027W	0	0	-0.122222222	-0.15	-0.077777778	-0.066666667
1769496_at	SPAC1A6.11	SPAC1A6.11		dubious	NONE	0	0	1.533333333	0.875	0	0
1777865_at	SPAC1B1.01	SPAC1B1.01		transcription factor	NONE	-0.211111111	-0.122222222	-0.066666667	-0.425	-0.111111111	0
1773320_at	SPAC1B1.02c	SPAC1B1.02c		NAD/NADH kinase	YEL041W|YJR049C	0	0	0	0	0.033333333	0
1772798_at	SPAC1B1.03c	kap95		karyopherin	YLR347C	0	0	-0.388888889	-0.475	-0.211111111	-0.1
1778026_at	SPAC1B1.04c	SPAC1B1.04c		poly(A)-specific ribonuclease complex	YKL025C	0	-0.144444444	-0.066666667	0	0	0
1769768_at	SPAC1B2.02c	ugo1		mitochondrial fusion and transport protein Ugo1	YDR470C	0	0	0	0	0	0
1776701_at	SPAC1B2.03c	SPAC1B2.03c		GNS1/SUR4 family protein	YCR034W|YJL196C|YLR372W	-2.244444444	0.855555556	-1.044444444	-1.075	-1.677777778	0.477777778
1773325_at	SPAC1B2.04	cox6		cytochrome c oxidase subunit VI	YHR051W	0	0	-0.333333333	0	-0.166666667	-0.155555556
1778908_at	SPAC1B2.05	mcm5	"nda4,SPAC3F10.01"	MCM complex subunit Mcm5	YLR274W	-0.044444444	-0.244444444	0.077777778	0.25	0.111111111	-0.033333333
1778289_at	SPAC1B3.01c	SPAC1B3.01c		uracil phosphoribosyltransferase	YHR128W	-0.166666667	-0.666666667	-1.111111111	-0.25	0	-0.033333333
1776221_at	SPAC1B3.02c	SPAC1B3.02c		"transcription elongation factor, Elf1 family"	YKL160W	0.033333333	-0.133333333	-1.044444444	-1.25	-0.611111111	-0.377777778
1774712_at	SPAC1B3.03c	wis2	cyp5	cyclophilin	YJR032W|YLR216C	0	0	0.022222222	0.2	0.411111111	0.2
1770076_at	SPAC1B3.04c	SPAC1B3.04c		translation elongation factor	YLR289W	0	0	0	-1.625	-1.944444444	-1.277777778
1770185_at	SPAC1B3.05	SPAC1B3.05		CCR4-Not complex subunit	YIL038C|YPR072W	0	-0.066666667	0	0	0	0
1774751_at	SPAC1B3.06c	SPAC1B3.06c		UbiE family methyltransferase	NONE	0.088888889	0	1.688888889	1.625	0.866666667	0.888888889
1778674_at	SPAC1B3.07c	vps28		ESCRT I complex subunit	YPL065W	-0.244444444	-0.933333333	0.222222222	0.9	0.455555556	0
1778609_at	SPAC1B3.08	SPAC1B3.08		PINT/PCI domain	NONE	0	-0.066666667	0	0	0.188888889	0
1775120_at	SPAC1B3.09c	SPAC1B3.09c		Noc2p-Noc3p complex subunit	YOR206W	0	0	0	0.225	0.122222222	0
1776231_at	SPAC1B3.10c	SPAC1B3.10c		SEL1 repeat protein	NONE	-2.755555556	0.366666667	-0.544444444	-0.2	-1.655555556	0.7
1774406_at	SPAC1B3.11c	ypt4		GTPase Ypt4	NONE	0	0	0.4	0.1	0	-0.2
1776549_at	SPAC1B3.12c	rpb10		"DNA-directed RNA polymerase I, II, and III subunit Rpb10"	YOR210W	0.122222222	0	0	0	0	0
1773326_at	SPAC1B3.13	SPAC1B3.13		WD repeat protein	YPL126W	0	0.1	-0.222222222	0.35	-0.066666667	-0.033333333
1769363_at	SPAC1B3.14	vma3		V-type ATPase	YEL027W	0	0	0	0	0.088888889	0
1778250_at	SPAC1B3.15c	SPAC1B3.15c		membrane transporter	NONE	-0.322222222	-0.2	0.688888889	0.175	-0.744444444	-0.277777778
1771621_at	SPAC1B3.16c	vht1		vitamin H transporter Vth1	YGR065C	0.222222222	0.733333333	0.088888889	-1.15	-0.655555556	0
1771018_at	SPAC1B3.17	clr2		chromatin silencing protein Clr2	NONE	0.033333333	0	0.477777778	0.625	0.3	0.177777778
1779428_at	SPAC1B3.18c	mrps18		mitochondrial ribosomal protein subunit S18	YNL306W	0.066666667	0	0	0.15	0.022222222	0
1773731_at	SPAC1B3.20	SPAC1B3.20		sequence orphan	NONE	0	0	0.988888889	0.625	0.422222222	0.022222222
1776052_at	SPAC1B9.02c	sck1		serine/threonine protein kinase Sck1	YHR205W	0	0	0.3	-0.05	0.122222222	0
1777419_at	SPAC1B9.03c	SPAC1B9.03c	SPAC6B12.01	RNA-binding protein	YDR312W|YHR066W	-0.055555556	0	-0.311111111	1.15	0.211111111	-0.044444444
1773205_at	SPAC1D4.01	SPAC1D4.01	SPAC1F3.11	sequence orphan	NONE	0	0	0.222222222	1	0.4	0
1772519_at	SPAC1D4.02c	SPAC1D4.02c		mammalian GRASP protein homolog	YDR517W	0	0	0.311111111	-0.45	0.577777778	0.1
1775601_at	SPAC1D4.03c	SPAC1D4.03c		SAND family protein	YGL124C	0	-0.133333333	0.944444444	0.025	0.5	0
1773011_at	SPAC1D4.04	cct2		chaperonin-containing T-complex beta subunit Cct2	YIL142W	0	0	-0.111111111	0	0	0
1777675_at	SPAC1D4.05c	SPAC1D4.05c		EXS family protein	YDR414C	0.133333333	0	-0.2	0	-0.177777778	0
1775208_at	SPAC1D4.06c	csk1		cyclin-dependent kinase activating kinase Csk1	YKL139W	0	-0.555555556	0.444444444	0.8	0.333333333	0
1770895_at	SPAC1D4.07c	SPAC1D4.07c		dubious	NONE	0	0	0	0	0.055555556	0
1770579_at	SPAC1D4.08	SPAC1D4.08		CDP-diacylglycerol--inositol 3-phosphatidyltransferase	YPR113W	0	0	0	0	0	0
1771623_at	SPAC1D4.09c	SPAC1D4.09c		conserved eukaryotic protein	NONE	-0.066666667	-0.222222222	0	0.475	0.277777778	0
1776656_at	SPAC1D4.10	SPAC1D4.10		tRNA endonuclease	YKR079C	0.188888889	0.022222222	0	0.05	-0.044444444	-0.133333333
1779828_at	SPAC1D4.11c	lkh1	kic1	dual specificity protein kinase Lkh1	YLL019C	0	-0.4	0.077777778	-0.7	-0.588888889	-0.244444444
1779486_at	SPAC1D4.12	rad15	rhp3	transcription factor TFIIH complex subunit Rad15	YER171W	-0.055555556	0	0.044444444	0	0	-0.033333333
1770675_at	SPAC1D4.13	byr1	"ste1,ste3"	MAP kinase kinase Byr1	NONE	0	0	0.644444444	0.275	0.5	0
1770779_at	SPAC1D4.14	SPAC1D4.14	SPAC22F3.14c	THO complex	YNL139C	-0.1	-0.477777778	0	0	0	-0.055555556
1779621_at	SPAC1F12.02c	p23fy		translationally controlled tumor protein homolog	YKL056C	0	0	0	0	0.044444444	0
1775650_s_at	SPAC1F12.03c	SPAC1F12.03c		sequence orphan	NONE	0.822222222	0.4	0.133333333	0.55	-0.566666667	-0.355555556
1777702_at	SPAC1F12.03c	SPAC1F12.03c		sequence orphan	NONE	0.822222222	0.511111111	0.077777778	0.25	-0.311111111	0
1778214_at	SPAC1F12.04c	SPAC1F12.04c		sequence orphan	NONE	0	-0.055555556	-0.811111111	-0.5	-0.6	-0.4
1769960_at	SPAC1F12.05	SPAC1F12.05		conserved fungal protein	YOR322C	-0.455555556	-0.911111111	-0.977777778	0.1	-0.611111111	-0.355555556
1771180_at	SPAC1F12.06c	SPAC1F12.06c		endonuclease	NONE	0	0	0.366666667	-0.05	0.033333333	0
1779930_at	SPAC1F12.07	SPAC1F12.07		phosphoserine aminotransferase	YOR184W	0	0	0.022222222	0	0	0
1770389_at	SPAC1F12.08	SPAC1F12.08		cytidylyltransferase	YGR277C	-0.188888889	-0.633333333	-0.866666667	-0.75	-0.822222222	-0.722222222
1779739_at	SPAC1F12.09	gpi17		pig-S	YDR434W	0	0	0.2	0.075	0.377777778	0
1773883_at	SPAC1F12.10c	SPAC1F12.10c		cytochrome b5 family	YMR073C	0.044444444	0	0.711111111	1.05	0.533333333	0.066666667
1778853_at	SPAC1F3.01	rrp6	SPAC3H8.11	exosome subunit Rrp6	YOR001W	-0.066666667	-0.288888889	0	1.05	0.244444444	-0.088888889
1773554_at	SPAC1F3.02c	mkh1		MEK kinase (MEKK) Mkh1	YJL095W	-0.222222222	0	0.122222222	-0.075	-0.1	-0.144444444
1773083_at	SPAC1F3.03	SPAC1F3.03		Lgl family protein	YBL106C|YPR032W	-0.311111111	-0.344444444	0.766666667	-0.075	0.222222222	0
1772315_at	SPAC1F3.04c	SPAC1F3.04c		DUF367	YOR006C	0	0	0	0.425	0.088888889	0
1776460_at	SPAC1F3.05	SPAC1F3.05		VHS domain	YDR358W|YHR108W	-0.1	-0.344444444	0.066666667	0	0	0
1770327_at	SPAC1F3.06c	spo15		sporulation protein Spo15	NONE	0	-0.133333333	0	0.075	0.211111111	0
1769486_at	SPAC1F3.07c	SPAC1F3.07c		chromatin remodeling complex subunit	YLR033W	0	-0.144444444	-0.244444444	0	0	-0.3
1775139_at	SPAC1F3.08c	SPAC1F3.08c		dubious	NONE	0	0.133333333	0.122222222	0	0.333333333	0
1774591_at	SPAC1F3.09	SPAC1F3.09		conserved eukaryotic protein	YGR093W	-0.2	-0.288888889	-0.311111111	-0.55	0.044444444	0.044444444
1772535_at	SPAC1F3.10c	1-Oct		mitochondrial intermediate peptidase Oct1	YKL134C	0	0	0.633333333	-0.35	0	-0.055555556
1779260_at	SPAC1F5.02	SPAC1F5.02		thioredoxin family	YCL043C|YDR518W	0	0	0	0	0.188888889	0.055555556
1772679_at	SPAC1F5.03c	SPAC1F5.03c		oxidoreductase	YHR009C	-0.166666667	0	0	0	0	0
1771370_at	SPAC1F5.04c	cdc12		formin Cdc12	YIL159W|YNL271C	0	0	0.066666667	0	0.088888889	0
1777408_at	SPAC1F5.05c	SPAC1F5.05c		sequence orphan	NONE	-0.044444444	-0.066666667	-0.622222222	0.25	0	0
1770842_at	SPAC1F5.06	SPAC1F5.06		heat shock protein 70 family	YKL073W	0	0	0.155555556	0.225	0.177777778	0
1776826_at	SPAC1F5.07c	hem14		protoporphyrinogen oxidase	YER014W	0.077777778	0	0.122222222	-1.2	-0.766666667	-0.488888889
1775674_at	SPAC1F5.08c	yam8	ehs1	calcium transport protein	YNL291C	0	0	0.2	0.225	0.433333333	0.466666667
1770391_at	SPAC1F5.09c	shk2	pak2	PAK-related kinase Shk2	YHL007C	0	0	0	0	0	0
1776345_at	SPAC1F5.10	tif412		translation initiation factor	YDR021W|YJL138C|YKR059W	-0.066666667	-0.4	-0.244444444	0.35	0	0
1773265_at	SPAC1F5.11c	SPAC1F5.11c		phosphatidylinositol kinase	YHR099W	-0.411111111	0	0.144444444	-0.25	-0.222222222	-0.033333333
1778309_at	SPAC1F7.01c	spt6	SPAC694.07c	SH2 domain	YGR116W	0	0	0	0.15	0.222222222	0.033333333
1770494_at	SPAC1F7.02c	SPAC1F7.02c		DEAD/DEAH box helicase	YMR290C	0	0	-0.744444444	0.475	0	0
1777890_at	SPAC1F7.03	pkd2		TRP-like ion channel	YAL053W|YGL139W|YOR365C|YPL221W	0	0	0.488888889	0.175	0	0
1777470_at	SPAC1F7.04	rho1		Rho family GTPase Rho1	YPR165W	0	0.033333333	0.033333333	0	0.077777778	0
1772861_at	SPAC1F7.05	cdc22		ribonucleoside reductase large subunit Cdc22	YER070W|YIL066C	0	-0.233333333	-0.9	-0.375	-0.333333333	-0.488888889
1772518_at	SPAC1F7.06	SPAC1F7.06		conserved fungal protein	YDR533C|YMR322C|YOR391C|YPL280W	0.122222222	0	2.833333333	2.225	0.188888889	0
1779987_at	SPAC1F7.07c	fip1		iron permease	YBR207W|YER145C	1.266666667	1.866666667	0.444444444	-0.75	-0.011111111	0.633333333
1776577_at	SPAC1F7.08	fio1		iron transport multicopper oxidase	YDR506C|YFL041W|YMR058W	1.566666667	2.344444444	0.922222222	-0.9	0.433333333	1.066666667
1773576_at	SPAC1F7.09c	SPAC1F7.09c		allantoicase	YIR029W	0.155555556	0.044444444	0.955555556	-0.1	0	0
1780195_at	SPAC1F7.10	SPAC1F7.10		hydantoin racemase	YIR030C	0.655555556	0.233333333	0.6	0	-0.044444444	0
1774746_at	SPAC1F7.11c	SPAC1F7.11c		transcription factor	NONE	0	0	0	-0.425	0	-0.066666667
1779188_at	SPAC1F7.12	yak3	"yakC,SPAC21E11.01"	aldose reductase YakC	NONE	0	0	0.433333333	-0.325	0.055555556	0
1771086_at	SPAC1F7.13c	rpl801	"rpl8-1,rpl18,rpk5a,rpl2-1,SPAC21E11.02c"	60S ribosomal protein L2A	YFR031C-A|YIL018W	0	0.022222222	0	-0.125	0.077777778	0
1776986_at	SPAC1F8.01	ght3		hexose transporter	YDL245C|YDR342C|YDR343C|YDR536W|YEL069C|YGR289C|YHR092C|YHR094C|YHR096C|YIL171W|YJL214W|YJL219W|YJR158W|YLR081W|YMR011W|YNL318C|YNR072W|YOL156W	0.288888889	0.544444444	3.844444444	-0.5	0.977777778	0
1774542_at	SPAC1F8.02c	SPAC1F8.02c		glycoprotein	NONE	1.755555556	1.9	8.044444444	1.45	0.833333333	0
1772905_at	SPAC1F8.03c	str3		siderophore-iron transporter Str3	YCL073C|YEL065W|YHL040C|YHL047C|YKR106W|YOL158C	2.577777778	2.344444444	3.233333333	-0.4	1.211111111	1.4
1774882_at	SPAC1F8.04c	SPAC1F8.04c		hydrolase	NONE	1.288888889	1.011111111	2.222222222	-0.85	0	-0.155555556
1772585_at	SPAC1F8.05	isp3	meu4	meiotic expression upregulated	NONE	1.033333333	0.5	4.255555556	1.775	2.933333333	0.666666667
1778799_at	SPAC1F8.06	fta5	sma5	Sim4 and Mal2 associated (4 and 2 associated) protein 5	NONE	2.377777778	2.777777778	0.544444444	0.975	-0.233333333	0
1771379_at	SPAC1F8.07c	SPAC1F8.07c		pyruvate decarboxylase	NONE	0	0.022222222	0	-0.125	0.1	0.033333333
1773031_at	SPAC1F8.08	SPAC1F8.08		sequence orphan	NONE	0.344444444	0.077777778	2.344444444	0	0.244444444	0
1771003_at	SPAC20G4.01	SPAC20G4.01	SPAC22F8.13	CCR4-Not complex subunit	YFL028C	0	0	-0.066666667	0	0	0
1773933_at	SPAC20G4.02c	fus1		formin Fus1	YIL159W|YNL271C	0.266666667	0	1.622222222	0.875	1.233333333	0.511111111
1769856_at	SPAC20G4.03c	hri1		eIF2 alpha kinase Hri1	NONE	0	-0.144444444	1.788888889	-0.4	0.177777778	-0.166666667
1772770_at	SPAC20G4.04c	hus1		checkpoint clamp complex protein Hus1	YLR288C	0	0	-0.622222222	-0.475	0	-0.044444444
1775194_at	SPAC20G4.05c	SPAC20G4.05c		conserved protein (mainly fungal and bacterial)	YPL222W	-0.066666667	-0.944444444	0.822222222	0.925	0.277777778	0
1779187_at	SPAC20G4.06c	adf1	cof1	cofilin	YLL050C	0	0	0	-0.075	0.022222222	0
1770275_at	SPAC20G4.07c	sts1	erg4	C-24(28) sterol reductase Sts1	YGL012W	0	0	-0.311111111	-0.175	0	0
1773871_at	SPAC20G4.08	SPAC20G4.08	SPAC4F10.01	sequence orphan	NONE	-0.088888889	-0.188888889	-0.155555556	0	-0.155555556	0
1771616_at	SPAC20G8.01	cdc17		ATP-dependent DNA ligase Cdc17	YDL164C	0	0	0	0.2	0.044444444	0
1777221_at	SPAC20G8.02	SPAC20G8.02		phospholipase	YOR022C	0	0	-0.133333333	0	0.066666667	0
1775743_at	SPAC20G8.03	itr2		MFS myo-inositol transporter	YDR387C|YDR497C|YOL103W	0.288888889	0.166666667	0.755555556	0.225	0.4	0.288888889
1773242_at	SPAC20G8.04c	SPAC20G8.04c		electron transfer flavoprotein-ubiquinone oxidoreductase	YOR356W	0	0	0.155555556	0.65	0.711111111	0.511111111
1773238_at	SPAC20G8.05c	cdc15		cell division control protein Cdc15	YMR032W	-1.23E-17	0	0.044444444	-0.325	-0.3	0.111111111
1773178_at	SPAC20G8.06	SPAC20G8.06		CCR4-Not complex subunit	YCR093W	-0.111111111	-0.122222222	-0.111111111	-0.3	-0.188888889	-0.055555556
1779744_at	SPAC20G8.07c	erg2		C-8 sterol isomerase	YMR202W	0.055555556	0	0.166666667	0.15	0.211111111	0.077777778
1776492_at	SPAC20G8.08c	SPAC20G8.08c		SNF2 family	YAL019W	-0.177777778	-0.044444444	-0.066666667	0.375	-0.033333333	0
1773789_at	SPAC20G8.09c	SPAC20G8.09c		acetyltransferase	YNL132W	-0.044444444	0	0	1.3	0.344444444	0
1770819_at	SPAC20G8.10c	SPAC20G8.10c	SPAC3A12.01c	beclin family protein	YPL120W	-0.133333333	0	1.333333333	0.15	0.344444444	0.066666667
1776922_at	SPAC20H4.01	SPAC20H4.01	SPAC631.03	U3 snoRNP protein	YDR398W	-0.633333333	-0.444444444	-0.655555556	0.6	0.044444444	-0.022222222
1772244_at	SPAC20H4.02	SPAC20H4.02		conserved yeast protein	YOR223W	0.133333333	0	0.422222222	0	0.388888889	0
1774881_at	SPAC20H4.03c	tfs1		transcription elongation factor TFIIS	YGL043W	0	0	0	0.2	0.055555556	0
1776741_at	SPAC20H4.04	SPAC20H4.04		DEAD/DEAH box helicase	YIR002C	0	-0.155555556	0.266666667	0.6	0	0
1777954_at	SPAC20H4.05c	SPAC20H4.05c		phosphate epimerase	YJR024C	0.266666667	0.055555556	0	-0.375	-0.188888889	-0.422222222
1770000_at	SPAC20H4.06c	SPAC20H4.06c		RNA-binding protein	NONE	0	-0.122222222	0	0.35	0.277777778	-0.033333333
1779701_at	SPAC20H4.07	rhp57		RecA family ATPase Rhp57	YDR004W	0	-0.733333333	0	0.525	0.422222222	0
1773499_at	SPAC20H4.08	SPAC20H4.08		phosphatase activator	YOR043W	0	0	0	0.5	0.611111111	0.488888889
1779565_at	SPAC20H4.09	SPAC20H4.09		DEAD/DEAH box helicase	NONE	0	-0.066666667	0.088888889	0.425	0.177777778	0
1769623_at	SPAC20H4.10	ufd2		ubiquitin-protein ligase (E4)	YDL190C	0	-0.288888889	0	0.35	0.466666667	0
1776570_at	SPAC20H4.11c	rho5		Rho family GTPase Rho5	YPR165W	-0.077777778	-0.288888889	1.7	0.475	0.566666667	0
1770544_at	SPAC212.02	SPAC212.02		sequence orphan	NONE	2	0.522222222	4.444444444	3.925	4.033333333	0
1772520_s_at	SPAC212.03	SPAC212.03		hypothetical protein	NONE	0	0	0	0	0	0
1774293_at	SPAC212.04c	SPAC212.04c		DUF999	NONE	0	-0.088888889	0.244444444	0.575	1.077777778	0.355555556
1779457_at	SPAC212.05c	SPAC212.05c		pseudogene		1.566666667	1.466666667	1.688888889	0	0.944444444	0
1775264_s_at	SPAC212.06c	SPAC212.06c		pseudogene		0.6	1.055555556	2.122222222	1.475	1.8	0.644444444
1778554_at	SPAC212.06c	SPAC212.06c		pseudogene		0	0.1	0.866666667	0.15	0.611111111	0.255555556
1771309_at	SPAC212.07c	SPAC212.07c		pseudogene		0	0	0.255555556	2.075	0.744444444	0
1773642_at	SPAC212.08c	SPAC212.08c		66294 domain	NONE	-0.5	-0.477777778	1.322222222	4.475	0.777777778	-0.877777778
1774823_s_at	SPAC212.09c	SPAC212.09c		pseudogene		0	0	2.666666667	0	0	-0.111111111
1775261_s_at	SPAC212.10	SPAC212.10		removed as part of UTR of SPAC212.11		0.411111111	1.588888889	0.077777778	-0.15	-0.066666667	0
1779323_at	SPAC212.10	SPAC212.10		removed as part of UTR of SPAC212.11		0.655555556	1.033333333	-0.222222222	-0.75	-0.788888889	-0.533333333
1779258_at	SPAC21E11.03c	pcr1	mts2	bZIP (basic leucine zipper) transcription factor family	NONE	0.1	0.088888889	1.3	0.25	0.866666667	0.811111111
1776730_at	SPAC21E11.04	ppr1		L-azetidine-2-carboxylic acid acetyltransferase	NONE	1.044444444	0.211111111	1.133333333	-0.4	-0.055555556	0
